hello,"Sakura often invites her elderly neighbors, Mr. and Mrs. Robinson, over for tea.",1.0
hello,"Sakura has met the Parkers, namely Lily and Ryan, a few times at community events.",0.9280088070682089
hello,Sakura and Amelia Brown spend their breaks discussing the latest mystery novels and their favorite authors.,0.8536357227994011
hello,"Sakura frequently chats with her neighbor, Emi Tanaka, who is known for her beautiful garden.",0.8210111969661481
hello,Sakura and Amelia Brown collaborate at the Cherry Blossom Bookstore and have formed a great team.,0.7173768935189371
hi,Sakura and Amelia Brown collaborate at the Cherry Blossom Bookstore and have formed a great team.,1.0
hi,"Sakura has met the Parkers, namely Lily and Ryan, a few times at community events.",0.7173454004627171
hi,Sakura thinks Mrs. Robinson bakes the best apple pies in the neighborhood.,0.6380817013179556
hi,Sakura is a bookshop owner at the Cherry Blossom Bookstore.,0.6189295960916501
hi,"Sakura often invites her elderly neighbors, Mr. and Mrs. Robinson, over for tea.",0.5125961974647648
hi,Sakura and Amelia Brown collaborate at the Cherry Blossom Bookstore and have formed a great team.,1.0
hi,"Sakura has met the Parkers, namely Lily and Ryan, a few times at community events.",0.7173454004627171
hi,Sakura thinks Mrs. Robinson bakes the best apple pies in the neighborhood.,0.6380817013179556
hi,Sakura is a bookshop owner at the Cherry Blossom Bookstore.,0.6189295960916501
hi,"Sakura often invites her elderly neighbors, Mr. and Mrs. Robinson, over for tea.",0.5125961974647648
hi,,1.0
hi,,1.0
hi,,1.0
hi,,1.0
hi,,1.0
I want to know how is your life?,Sakura holds her family memories close to her heart and treasures every moment.,1.0
I want to know how is your life?,Sakura is a bookshop owner at the Cherry Blossom Bookstore.,0.6917237602440811
I want to know how is your life?,"Sakura shares her home with her sister, Hana, who is an art curator.",0.6601252431322782
I want to know how is your life?,Sakura thinks Mrs. Robinson bakes the best apple pies in the neighborhood.,0.5692783171831413
I want to know how is your life?,Sakura and Amelia Brown spend their breaks discussing the latest mystery novels and their favorite authors.,0.5566304135970415
hello,"Sakura often invites her elderly neighbors, Mr. and Mrs. Robinson, over for tea.",1.0
hello,"Sakura has met the Parkers, namely Lily and Ryan, a few times at community events.",0.9280088070682089
hello,Sakura and Amelia Brown spend their breaks discussing the latest mystery novels and their favorite authors.,0.8536357227994011
hello,"Sakura frequently chats with her neighbor, Emi Tanaka, who is known for her beautiful garden.",0.8210111969661481
hello,Sakura and Amelia Brown collaborate at the Cherry Blossom Bookstore and have formed a great team.,0.7173768935189371
pretty good. Do you want to have a lunch with me together?,The conversation started with a polite morning greeting.,0.9999999999999998
pretty good. Do you want to have a lunch with me together?,"Sakura greeted Clarla with ""Good morning!""",0.8562758850372962
pretty good. Do you want to have a lunch with me together?,Sakura asked Clarla how she was doing today.,0.5554585288399669
pretty good. Do you want to have a lunch with me together?,Sakura greets Clarla with enthusiasm.,0.528688745678578
pretty good. Do you want to have a lunch with me together?,Sakura offers assistance to Clarla.,0.17729406638694045
let me think,Sakura asked Clarla how she was doing today.,1.0
let me think,The conversation started with a polite morning greeting.,0.6181578787751412
let me think,"Sakura greeted Clarla with ""Good morning!""",0.3916610968083081
let me think,Sakura greets Clarla with enthusiasm.,0.24590529469608136
let me think,Sakura offers assistance to Clarla.,0.040170801940139444
about 14:00pm at cafe?,They are making plans to have lunch together.,1.0
about 14:00pm at cafe?,Sakura is enthusiastic about having lunch with Clarla.,0.9390537030789807
about 14:00pm at cafe?,The conversation started with a polite morning greeting.,0.9305676905790716
about 14:00pm at cafe?,"Sakura greeted Clarla with ""Good morning!""",0.7877059274394913
about 14:00pm at cafe?,Sakura asked Clarla how she was doing today.,0.5000658335223005
I want to have a dinner with you here,Sakura is enthusiastic about having lunch with Clarla.,1.0
I want to have a dinner with you here,They are making plans to have lunch together.,0.9210858548788754
I want to have a dinner with you here,Clarla wants to know something specific about 14:00pm at the cafe.,0.7622337643927151
I want to have a dinner with you here,The conversation is focused on arranging a meeting time at the cafe.,0.7146904621069052
I want to have a dinner with you here,Sakura is willing to help Clarla with her question about 14:00pm at the cafe.,0.6957937109187946
hello,The conversation started with a polite morning greeting.,1.0
hello,"Sakura greeted Clarla with ""Good morning!""",0.750439378178906
hello,Sakura is addressing Clarla in a friendly manner.,0.6242037537191205
hello,Clarla wants to know something specific about 14:00pm at the cafe.,0.5984630252198255
hello,Sakura greets Clarla with enthusiasm.,0.552730910977195
Hello morning,The conversation started with a polite morning greeting.,0.9999999999999999
Hello morning,"Sakura greeted Clarla with ""Good morning!""",0.7931258303217507
Hello morning,Clarla wants to know something specific about 14:00pm at the cafe.,0.5159861365544047
Hello morning,Sakura asked Clarla how she was doing today.,0.4223748151109915
Hello morning,Sakura is enthusiastic about having lunch with Clarla.,0.39227164013872495
I mean I want to have a lunch with you at the cafe at 14:00pm,Clarla and Sakura are planning to have lunch together at a cafe.,1.0
I mean I want to have a lunch with you at the cafe at 14:00pm,Clarla wants to know something specific about 14:00pm at the cafe.,0.9387848851270415
I mean I want to have a lunch with you at the cafe at 14:00pm,Sakura wants to know what Clarla would like to know about 14:00pm at the cafe.,0.9104822360550229
I mean I want to have a lunch with you at the cafe at 14:00pm,They are making plans to have lunch together.,0.8723011035122856
